candidate_id,candidate,date,race_id,race_name,candidate_party,votes,is_winner,election_type,is_uncontested,number_of_seats_in_election,total_number_of_ballots_in_race
409564,Peyton Schafer,2025-11-04,405710,OH Bloomdale Village Council At-large,Nonpartisan,18,N,General Election,false,4,399
241168,Tamar Lasko,2025-04-01,205470,"IL Antioch Community Consolidated School District 34, At-large",Nonpartisan,1257,N,General Election,false,4,8194
378748,Paul Dutton,2025-11-04,365589,WA Renton City Council Position 6,Nonpartisan,5789,N,General Election,false,1,18258
411148,Becky Abbey,2025-11-04,406461,OH Millbury Village Council At-large,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
271227,Mark Calzolaio,2025-04-01,223128,MA Milford Town Constable,Nonpartisan,559,N,General Election,false,1,3296
241714,Dean Barnett,2025-04-01,205631,"IL Hazel Crest School District 152-5, At-large",Nonpartisan,uncontested,Y,General Election,true,4,uncontested
216501,Chris Sorenson,2025-04-01,193256,WI Wild Rose School Board Area VI,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
426452,Beth Danowsky,2025-11-04,412392,IA Indian Hills Community College District (IHCC) Director 1,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
422659,Joe Lloyd Jr.,2025-11-04,410715,NC Mayor of Carrboro,Nonpartisan,94,N,General Election,false,1,2882
430634,Kelly Martin,2025-11-04,414648,IA Waterloo City Council At-large,Nonpartisan,5609,Y,General Election,false,1,10170
143890,Christopher Weber,2025-11-04,410597,NC Mayor of Aberdeen,Nonpartisan,70,N,General Election,false,1,719
413527,Greg Maraczi,2025-11-04,407566,OH Bristol Township Trustee Board At-large (Trumbull County),Nonpartisan,197,N,General Election,false,2,711
272664,William Depew,2025-05-03,223801,TX Blanco City Council At-large,Nonpartisan,56,N,General Election,false,2,520
379691,Joe Koehler,2025-11-04,366508,WA Pierce County Fire  Commissioner Board Position 2 23,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
410504,Christopher Zehnder,2025-11-04,406169,OH Hartford Village Council At-large,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
290571,Robert Angrisano,2025-08-05,243374,WA King County Public Hospital  Commissioner Board Position 2 4,Nonpartisan,3658,Y,Primary,false,2,9333
384547,Emily Calistri,2025-11-04,368906,NJ Bridgewater-Raritan Board of Education,Nonpartisan,6150,N,General Election,false,3,41424
64934,Thomas Johnson,2025-11-04,407878,OH Brimfield Township Trustee Board At-large (Portage County),Nonpartisan,224,N,General Election,false,2,4150
408360,Tonya Mabry,2025-11-04,405251,"OH Marysville Exempted Village School District, At-large",Nonpartisan,3167,Y,General Election,false,3,13826
273905,Rick Miller,2025-11-04,406138,OH Green City Council Ward 3,Nonpartisan,650,N,General Election,false,1,1327
241155,Harry Tannehill,2025-04-01,205467,"IL Alsip-Hazlgrn-Oaklwn School District 126, At-large",Nonpartisan,554,Y,General Election,false,4,3034
274194,Lawson Alaniz-Picasso,2025-05-03,224588,TX San Antonio City Council 6,Nonpartisan,714,N,General Election,false,1,8411
261408,David Long,2025-04-01,216099,IL Miller Township Trustee Board At-large (LaSalle County),Independent,uncontested,Y,General Election,true,4,uncontested
244187,Jason Dirks,2025-04-01,206319,"IL Paxton-Buckley-Loda Community Unit School District 10, At-large",Nonpartisan,621,N,General Election,false,4,3743
259963,Micah McKinney,2025-04-01,215296,IL Pin Oak Township Trustee Board At-large (Madison County),Independent,343,Y,General Election,false,4,1651
73173,Brian Jones,2025-11-04,405053,"OH Columbus Grove Local School District, At-large",Nonpartisan,uncontested,Y,General Election,true,2,uncontested
261486,Joshua Alden,2025-04-01,216136,IL Osage Township Supervisor (LaSalle County),Independent,uncontested,Y,General Election,true,1,uncontested
425114,Clay Vaughan,2025-11-04,411647,GA Byromville City Council At-large Conshelloah Clayton's seat,Nonpartisan,37,Y,General Election,false,1,68
143626,Georgette Gantner,2025-03-04,110729,CA Mayor of Redondo Beach,Nonpartisan,0,N,General Election RCV,false,1,9981
286212,Mikeala Bradford,2025-05-20,240391,OR School District 4 – Position 1,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
252510,Tim Muehlenpfort,2025-04-01,210965,IL Wall Township Supervisor (Ford County),Independent,uncontested,Y,General Election,true,1,uncontested
291550,Jennilee Shakespear,2025-11-04,369346,UT Henrieville Town Council,Nonpartisan,64,Y,General Election,false,2,188
248821,Tyler Johnson,2025-04-01,208871,IL Mount Olive City Council Ward 4,Independent,10,N,General Election,false,1,156
59921,Fred Johnson,2025-02-11,110054,OK Wapanucka Public School Board Office 5,Nonpartisan,44,N,Primary,false,1,139
252606,Michael Chambers,2025-04-01,211024,IL Brookside Township Supervisor (Clinton County),Independent,uncontested,Y,General Election,true,1,uncontested
143209,Lisa Gomez,2025-02-25,110380,IL Berwyn City Treasurer,Nonpartisan,3076,N,Primary,false,1,6572
246062,Henry Feldmann,2025-04-01,207299,IL Crossville Village President,Independent,55,N,General Election,false,1,223
243969,John Hedges III,2025-04-01,206255,IL Mattoon Community Unit School District 2 school board At-large,Nonpartisan,1550,Y,General Election,false,3,9549
251357,Randallee Wallace,2025-04-01,210312,IL Windsor City Commission At-large,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
410059,Brian Yarnell,2025-11-04,405955,OH Deshler Village Public Affairs Trustee Board At-large,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
246207,Jennifer La Mell Goldstone,2025-04-01,207384,IL Deerfield Village Trustee Board At-large,Other,uncontested,Y,General Election,true,3,uncontested
385413,Stephen Henry,2025-11-04,369251,NJ Point Pleasant Borough Board of Education,Nonpartisan,3962,Y,General Election,false,2,10539
256646,Jeff Winterland,2025-04-01,213364,IL Pine Rock Township Highway Commissioner (Ogle County),Independent,uncontested,Y,General Election,true,1,uncontested
391557,Gloria Walton,2025-11-04,386869,NJ Jersey City Council Ward F,Nonpartisan,2170,N,General Election,false,1,8943
242408,Kwynn Rury,2025-04-01,205821,"IL South Wilmington Community Consolidated School District 74, At-large",Nonpartisan,136,Y,General Election,false,3,539
413457,Jack Webb,2025-11-04,407534,OH Franklin Township Trustee Board At-large (Jackson County),Nonpartisan,238,Y,General Election,false,2,628
270988,John Suchanec,2025-04-08,223032,DE City of Newark City Council 1,Nonpartisan,460,Y,General Election,false,1,816
379564,Thomas Johnston,2025-11-04,366378,WA King County Fire  Commissioner Board Position 2 34,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
242038,David Rush,2025-04-01,205720,"IL New Lenox School District 122, At-large",Nonpartisan,uncontested,Y,General Election,true,4,uncontested
439948,Yesenia Alfaro,2025-11-04,418488,MA Chelsea Councilor At Large,Nonpartisan,631,N,General Election,false,3,4491
285299,Barbara Ferrando,2025-05-20,239575,OR Christmas Valley Park & Rec District – Position 3,Nonpartisan,29,N,General Election,false,1,122
376935,Courtney Smith,2025-11-04,363995,GA Atlanta City Council 2,Nonpartisan,2163,N,General Election,false,1,10531
216871,Robbie Seipel,2025-04-01,187567,WI Chilton Alderperson 3,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
382582,Gabriel Maestas,2025-11-04,368263,NM Mayor of Wagon Mound,Nonpartisan,23,N,General Election,false,1,110
259614,Tim Clay,2025-04-01,215106,IL Dakota Township Supervisor (Stephenson County),Independent,uncontested,Y,General Election,true,1,uncontested
424556,Frank Hosea,2025-11-04,410419,TX Horseshoe Bay City Council At-large,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
222309,Kim Simac,2025-04-01,192061,WI Lincoln Town Board Supervisor 1 (Vilas County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
325089,Jacquese Gary,2025-08-26,273994,AL Pleasant Grove City Council,Nonpartisan,1299,Y,General Election,false,5,12977
291251,J. Ben Blank,2025-08-12,243685,UT Alpine City Council,Nonpartisan,53,N,Primary,false,4,3864
249016,Dennis Kibler,2025-04-01,208982,IL Mayor of Newman,Independent,uncontested,Y,General Election,true,1,uncontested
246599,Bethany Wunderlich,2025-04-01,207613,IL Evansville Village Clerk,Independent,uncontested,Y,General Election,true,1,uncontested
290197,Cobi Clark,2025-08-05,243256,WA Auburn City Council Position 6,Nonpartisan,2841,Y,Primary,false,2,9865
414509,Ross Shepard,2025-11-04,408012,OH Dixon Township Trustee Board At-large (Preble County),Nonpartisan,44,N,General Election,false,2,292
273062,Dave Richardson,2025-05-03,224016,TX Georgetown City Council 4,Nonpartisan,298,N,General Election,false,1,872
416226,Morgen Mogus,2025-11-04,408801,PA School Director Karns City School District,Libertarian,869,N,General Election,false,4,8915
409521,Jason Call,2025-11-04,405697,OH Berkey Village Council At-large Special,Nonpartisan,41,N,Special Election General,false,1,94
137016,Regina Ross,2025-08-05,243451,MI Detroit City Council 7,Nonpartisan,2470,N,Primary,false,2,9846
256336,Mark Goodwin,2025-04-01,213193,IL Scales Mound Township Highway Commissioner (Jo Daviess County),Independent,uncontested,Y,General Election,true,1,uncontested
245192,Annie Delgado,2025-04-01,206770,IL Bellwood Village Trustee Board At-large,Other,1869,Y,General Election,false,3,8214
388510,Virgil Nelson,2025-11-04,385377,MT Opheim Town Council Ward 2,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
243990,Samantha Murray,2025-04-01,206262,"IL Meridian Community Unit School District 15 school board, At-large",Nonpartisan,291,Y,General Election,false,3,1576
251177,Mary Bade,2025-04-01,210221,IL Mayor of Wenona,Independent,197,Y,General Election,false,1,354
217759,Dennis Burtness,2025-04-01,188194,WI Orfordville Village President,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
409320,Thad Dempster,2025-11-04,405594,OH Arlington Village Council At-large,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
256871,Kevin Schnetzler,2025-04-01,213491,IL Sycamore Township Assessor (DeKalb County),Independent,uncontested,Y,General Election,true,1,uncontested
251465,Dawn Cazadd,2025-04-01,210369,IL Xenia Village Clerk,People's Party,uncontested,Y,General Election,true,1,uncontested
239847,Jamal Liddell,2025-04-01,204685,IL Golf Maine Park District Commissioner Board At-large,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
288840,Ronald L. Hines,2025-06-03,242070,"MS Brookhaven Alderman, At-Large",Nonpartisan,1810,Y,General Election,false,1,3378
415722,Gary Landis,2025-11-04,408549,OH Rochester Township Trustee Board At-large (Lorain County),Nonpartisan,uncontested,Y,General Election,true,2,uncontested
436581,Thomas St. Louis,2025-11-04,417179,CT Lyme First Selectman,Republican,474,N,General Election,false,1,1184
223447,Valarie Hill,2025-04-01,193068,WI Milwaukee Municipal Judge,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
415964,W. Kevin Spiker,2025-11-04,408654,OH Madison Township Trustee Board At-large (Muskingum County),Nonpartisan,uncontested,Y,General Election,true,2,uncontested
290135,Jim Kallio,2025-11-04,367054,WA Sedro-Woolley School District school board 1,Nonpartisan,3914,Y,General Election,false,1,7032
381841,Alena Brandenberger,2025-11-04,367944,NM Corona Public Schools school board At-large,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
389265,Lucy Richard,2025-11-04,385954,ME Maine School Administrative District 1 Section 12,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
216624,Dan Mrotek,2025-04-01,187407,WI Arpin Village Trustee,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
259583,Judith Gurney,2025-04-01,215088,IL Rockton Township Clerk (Winnebago County),Independent,uncontested,Y,General Election,true,1,uncontested
424669,Chrystal Garcia,2025-11-04,410484,TX Northlake Fresh Water Supply  Board At-large (Denton County) 1,Nonpartisan,uncontested,Y,General Election,true,5,uncontested
383180,Donald Westhoff,2025-11-04,368467,KS Alma City Council,Nonpartisan,53,N,General Election,false,2,210
426524,Chet Meneely,2025-11-04,412439,"IA Atlantic Community School District, At-large",Nonpartisan,1091,Y,General Election,false,2,3761
288051,Bill Dugger,2025-06-03,241499,MS Alderman Ward 1 (Batesville),Independent,133,N,General Election,false,1,528
425021,Douglass Johnson,2025-11-04,411592,GA Baxley City Council Ward 4,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
249803,Nancy Kitchens,2025-04-01,209439,IL Ridgway Village President,Independent,uncontested,Y,General Election,true,1,uncontested
426052,Jason Rader,2025-11-04,412165,GA Rossville City Council At-large,Nonpartisan,246,Y,General Election,false,2,732
261157,Albert Moeller,2025-04-01,215948,IL Okawville Township Trustee Board At-large (Washington County),Independent,uncontested,Y,General Election,true,4,uncontested
408570,David Weals,2025-11-04,405328,"OH Northern Local School District, At-large",Nonpartisan,uncontested,Y,General Election,true,3,uncontested
271537,Landon McClellan,2025-05-03,223306,TX Mason Municipal Utility District Board At-large (Hays County),Nonpartisan,uncontested,Y,General Election,true,5,uncontested
385540,Michael Braegger,2025-11-04,369295,UT Willard City Council,Nonpartisan,379,Y,General Election,false,2,955
427987,Nancy Agnitsch,2025-11-04,413229,IA Chester City Council At-large,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
332608,Lee Raesly,2025-08-30,285681,DE Henlopen Acres Town Board of Commissioners,Nonpartisan,164,Y,General Election,false,2,364
410753,Jennifer Burk,2025-11-04,406270,OH Kirtland Hills Village Council At-large,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
243157,Erin Ding,2025-04-01,206015,"IL Barrington Community Unit School District 220, At-large",Nonpartisan,3825,Y,General Election,false,4,21910
415702,R. Scott Justin,2025-11-04,408540,OH New Russia Township Trustee Board At-large (Lorain County),Nonpartisan,534,Y,General Election,false,2,1256
248806,Philip Labash,2025-04-01,208862,IL Mount Morris Village President,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
430630,Thomas Wahner,2025-11-04,414645,IA Washta City Council At-large,Nonpartisan,38,Y,General Election,false,3,136
244389,Kraig Key,2025-04-01,206375,"IL Shiloh Community Unit School District 1 school board, At-large",Nonpartisan,uncontested,Y,General Election,true,3,uncontested
284974,Kyle Putman,2025-05-13,239284,"AR Van Buren School District, Zone 2",Nonpartisan,uncontested,Y,General Election,true,1,uncontested
437654,Seth Winkleman,2025-11-04,417574,CT Plainville Town Council,Republican,1673,N,General Election,false,7,20841
244469,Jason Houseright,2025-04-01,206401,"IL Thompsonville Community Unit School District 174, At-large",Nonpartisan,97,N,General Election,false,3,439
216981,Jim Simpson,2025-04-01,187647,WI DeForest Village Trustee,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
214241,Artie Kassimis,2025-11-04,417495,CT Norwalk Board of Education At Large,Republican,6639,N,General Election,false,4,70868
274525,Roberto Torres,2025-11-04,368136,NM Hatch Village Council At-large,Nonpartisan,32,N,General Election,false,3,326
430497,Melinda Barkley,2025-11-04,414574,IA Truesdale City Council At-large,Nonpartisan,uncontested,Y,General Election,true,5,uncontested
377429,Sherrie Jones,2025-11-04,364366,WA Hockinson School District school board 2,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
382919,Maxi Berryman,2025-11-04,368375,KS Burlington City Council Ward 3 Position 2,Nonpartisan,47,Y,General Election,false,1,91
324827,Jennifer Flournoy,2025-08-26,273875,AL Calera Mayor,Nonpartisan,255,N,General Election,false,1,1879
261293,Denise Imig,2025-04-01,216025,IL Fall River Township Trustee Board At-large (LaSalle County),Independent,36,N,General Election,false,4,263
377898,Natalie Shirzad,2025-11-04,364805,"WA West Valley School District (Yakima), Area 2",Nonpartisan,4109,Y,General Election,false,1,8135
285514,Daniel Cronin,2025-05-20,239793,OR Grant County Transportation District – At Large,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
435171,Lois Schneider,2025-11-04,416744,CT Darien Representative Town Meeting 1,Nonpartisan,uncontested,Y,General Election,true,8,uncontested
283631,Jami Hicks,2025-05-03,238428,TX Rusk Independent School District school board Position 4,Nonpartisan,637,Y,General Election,false,1,872
428363,Michael Oberbroeckling,2025-11-04,413428,IA Dyersville City Council Ward 3,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
278551,David Berg,2025-11-04,364612,WA Puyallup School District school board Position 4,Nonpartisan,16575,Y,General Election,false,1,26190
376318,Amy Gilliam,2025-11-04,363399,VA Buena Vista City City Council,Independent,780,Y,General Election,false,3,5057
109614,Bruce Christensen,2025-11-04,413041,IA Audubon City Council At-large,Nonpartisan,216,Y,General Election,false,3,783
248694,Martha Anderson,2025-04-01,208780,IL Modesto Village Trustee Board At-large,People's Party,uncontested,Y,General Election,true,3,uncontested
409655,Kylie Widmor,2025-11-04,405751,OH Brookside Village Council At-large,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
283411,Benny Navarro,2025-05-03,238326,"TX Dimmitt Independent School District, Place 4",Nonpartisan,4,Y,General Election,false,1,6
243563,Kenneth Pyles,2025-04-01,206139,IL Congerville-Eureka-Goodfield Community Unit School District 140 school board At-large,Nonpartisan,1129,Y,General Election,false,4,4806
427662,Deanna Gibson,2025-11-04,413053,IA Bagley City Council At-large,Nonpartisan,14,N,General Election,false,2,70
288365,Richard Nowell,2025-06-03,241636,MS Bude Alderman-at-Large,Independent,23,N,General Election,false,1,253
412769,Jim Gindlesberger,2025-11-04,407219,"OH Northwest Local School District (Stark County), At-large",Nonpartisan,1663,Y,General Election,false,3,5828
252283,Ronald Pitts,2025-04-01,210841,IL Lenzburg Township Highway Commissioner (St. Clair County),Independent,uncontested,Y,General Election,true,1,uncontested
272669,Dennis Davis,2025-05-03,223806,TX Blue Ridge City Council At-large,Nonpartisan,25,N,General Election,false,3,339
437316,John Jacquier,2025-11-04,417447,CT North Canaan Board of Finance,Republican,633,Y,General Election,false,2,1503
274157,Jade McCullough,2025-05-03,224582,TX San Antonio Mayor,Nonpartisan,425,N,General Election,false,1,101038
234491,Donald Brown,2025-04-01,208068,IL Hollowayville Village Trustee Board At-large,Independent,uncontested,Y,General Election,true,3,uncontested
217956,Kyle Goebel,2025-04-01,188335,WI Rosendale Village Trustee,Nonpartisan,261,Y,General Election,false,3,952
245766,Bailey Walters,2025-04-01,207127,IL Chapin Village Clerk,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
271168,Cheryl McCall,2025-04-22,223087,FL White Springs Town Council,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
